action,score,retailer,scraped_name,scraped_price,matched_name,matched_slug,matched_category,product_url
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance RGB PRO Series Blanc 16Go (2x 8Go) DDR4 3000MHz CL15",799.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/3949-corsair-vengeance-rgb-pro-series-blanc-16go-2x-8go-ddr4-3000mhz-cl15.html
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance RGB PRO Series Blanc 16Go (2x 8Go) DDR4 3200MHz CL16",1199.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/1613-corsair-vengeance-rgb-pro-series-blanc-16go-2x-8go-ddr4-3200mhz-cl16.html
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance RGB PRO Series Blanc 16Go (2x 8Go) DDR4 3600 MHz CL18",1690.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/1614-corsair-vengeance-rgb-pro-series-blanc-16go-2x-8go-ddr4-3600-mhz-cl18.html
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance RGB PRO Series Noir 16Go (2x 8Go) DDR4 3200 MHz CL16",1149.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/2485-corsair-vengeance-rgb-pro-series-noir-16go-2x-8go-ddr4-3200-mhz-cl16.html
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance RGB RS 16Go (1 x 16Go) DDR4 3200 MHz CL16",699.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/5175-corsair-vengeance-rgb-rs-16go-1-x-16go-ddr4-3200-mhz-cl16.html
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance RGB RS 16Go (2 x 8Go) DDR4 3200 MHz CL16",599.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/5022-corsair-vengeance-rgb-rs-16go-2-x-8go-ddr4-3200-mhz-cl16.html
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance RGB RS 32Go (2 x 16Go) DDR4 3200 MHz CL16",899.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/8718-corsair-vengeance-rgb-rs-32go-2-x-16go-ddr4-3200-mhz-cl16.html
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance RGB RS 8Go DDR4 3200 MHz CL16",349.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/5018-corsair-vengeance-rgb-rs-8go-ddr4-3200-mhz-cl16.html
WOULD IGNORE,0%,UltraPC,"Corsair Vengeance SO-DIMM DDR4 32Go (2 x 16Go) 3200 MHz CL22",1499.00,"",,,https://www.ultrapc.ma/memoire-vive-pc-portable/5270-corsair-vengeance-so-dimm-ddr4-32go-2-x-16go-3200-mhz-cl22.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE 465X RGB (Blanc)",1899.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/3821-corsair-icue-465x-rgb-blanc.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE 5000T RGB (Blanc)",3899.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/7544-corsair-icue-5000t-rgb-blanc.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE 5000T RGB (Noir)",3999.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/7543-corsair-icue-5000t-rgb-noir.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE 5000X RGB Tempered Glass (Blanc)",2499.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/4157-corsair-icue-5000x-rgb-tempered-glass-blanc.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE 5000X RGB Tempered Glass (Noir)",2499.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/4156-corsair-icue-5000x-rgb-tempered-glass-noir.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE LINK 3500X ARGB (Blanc)",1549.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10723-corsair-icue-link-3500x-argb-blanc.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE LINK 3500X ARGB (Noir)",1549.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10722-corsair-icue-link-3500x-argb-noir.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE LINK H100i LCD (Noir)",2690.00,"",,,https://www.ultrapc.ma/kits-watercooling/9409-corsair-icue-link-h100i-lcd-noir.html
WOULD IGNORE,0%,UltraPC,"Corsair iCUE LINK H150i LCD (Blanc)",2999.00,"",,,https://www.ultrapc.ma/kits-watercooling/9410-corsair-icue-link-h150i-lcd-blanc.html
WOULD IGNORE,0%,UltraPC,"Cougar CFV235 ARGB (Noir)",1899.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/11410-cougar-cfv235-argb-noir.html
WOULD IGNORE,0%,UltraPC,"Cougar FV150 Mini ARGB (Rose)",899.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/11402-cougar-fv150-mini-argb-rose.html
WOULD IGNORE,0%,UltraPC,"Crucial 16Go (2 x 8Go) DDR5 4800 MHz CL40",799.00,"",,,https://www.ultrapc.ma/memoire-vive-ddr5/7554-crucial-16go-2-x-8go-ddr5-4800-mhz-cl40.html
WOULD IGNORE,0%,UltraPC,"Crucial 8Go (1x 8Go) 3200MHz DDR4",239.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/8555-crucial-8go-1x-8go-3200mhz-ddr4.html
WOULD IGNORE,0%,UltraPC,"Crucial BX500 2.5"" SSD 1TB",719.00,"",,,https://www.ultrapc.ma/disques-ssd/8849-crucial-bx500-25-ssd-1tb.html
WOULD IGNORE,0%,UltraPC,"Crucial BX500 2.5"" SSD 240GB",279.00,"",,,https://www.ultrapc.ma/disques-durs-et-ssd/9894-crucial-bx500-25-ssd-240gb.html
WOULD IGNORE,0%,UltraPC,"Crucial BX500 2.5"" SSD 500GB",399.00,"",,,https://www.ultrapc.ma/disques-ssd/8984-crucial-bx500-25-ssd-500gb.html
WOULD IGNORE,0%,UltraPC,"Crucial Ballistix RED 8Go RGB DDR4 3600 MHz CL16",249.00,"",,,https://www.ultrapc.ma/memoire-vive-pc/4831-crucial-ballistix-red-8go-rgb-ddr4-3600-mhz-cl16.html
WOULD IGNORE,0%,UltraPC,"Crucial DDR5 4800MHz 16GB CL40",799.00,"",,,https://www.ultrapc.ma/memoire-vive-ddr5/8303-crucial-ddr5-4800mhz-16gb-cl40.html
WOULD MAP,100%,UltraPC,"Crucial DDR5 5600MHz 16GB CL46",2899.00,"Corsair Vengeance DDR5-5600 16GB",corsair-vengeance-ddr5-16gb-5600,ram,https://www.ultrapc.ma/memoire-vive-ddr5/8553-crucial-ddr5-5600mhz-16gb-cl46.html
WOULD IGNORE,0%,UltraPC,"Crucial E100 M.2 PCIe NVMe 1 To",1699.00,"",,,https://www.ultrapc.ma/disques-ssd/9924-crucial-e100-m2-pcie-nvme-1-to.html
WOULD IGNORE,0%,UltraPC,"Crucial E100 M.2 PCIe NVMe 480GB",1099.00,"",,,https://www.ultrapc.ma/disques-ssd/11671-crucial-e100-m2-pcie-nvme-480gb.html
WOULD IGNORE,0%,UltraPC,"Crucial P2 M.2 PCIe NVMe 1TB",699.00,"",,,https://www.ultrapc.ma/disques-ssd/4887-crucial-p2-m2-pcie-nvme-1tb.html
WOULD IGNORE,0%,UltraPC,"Crucial P2 M.2 PCIe NVMe 250GB",590.00,"",,,https://www.ultrapc.ma/disques-ssd/4549-crucial-p2-m2-pcie-nvme-250gb.html
WOULD IGNORE,0%,UltraPC,"Crucial P3 4 To (Sans emballage)",2599.00,"",,,https://www.ultrapc.ma/disques-ssd/9952-crucial-p3-4-to-sans-emballage.html
WOULD IGNORE,0%,UltraPC,"Crucial P3 M.2 PCIe NVMe 500GB",399.00,"",,,https://www.ultrapc.ma/disques-ssd/5791-crucial-p3-m2-pcie-nvme-500gb.html
WOULD MAP,100%,UltraPC,"Crucial P3 Plus M.2 PCIe NVMe 2TB",1699.00,"Crucial P3 2TB NVMe",crucial-p3-2tb-nvme,storage,https://www.ultrapc.ma/disques-ssd/7663-crucial-p3-plus-m2-pcie-nvme-2tb.html
WOULD MAP,100%,UltraPC,"Crucial P3 Plus M.2 PCIe NVMe 4TB",3299.00,"Crucial P3 4TB NVMe",crucial-p3-4tb-nvme,storage,https://www.ultrapc.ma/disques-ssd/7660-crucial-p3-plus-m2-pcie-nvme-4tb.html
WOULD MAP,100%,UltraPC,"Crucial P3 Plus M.2 PCIe NVMe 4TB (Sans emballage)",2699.00,"Crucial P3 4TB NVMe",crucial-p3-4tb-nvme,storage,https://www.ultrapc.ma/disques-ssd/9950-crucial-p3-plus-m2-pcie-nvme-4tb-sans-emballage.html
WOULD IGNORE,0%,UltraPC,"Crucial P3 Plus M.2 PCIe NVMe 500GB",499.00,"",,,https://www.ultrapc.ma/disques-ssd/4314-crucial-p3-plus-m2-pcie-nvme-500gb.html
WOULD MAP,100%,UltraPC,"Crucial P3 Plus M.2 PCIe NVMe Gen4x4 2TB (Sans emballage)",1699.00,"Crucial P3 2TB NVMe",crucial-p3-2tb-nvme,storage,https://www.ultrapc.ma/disques-ssd/11148-crucial-p3-plus-m2-pcie-nvme-gen4x4-2tb-sans-emballage.html
WOULD IGNORE,0%,UltraPC,"Crucial P310 1TB NVMe M.2 PCIe 4.0",1299.00,"",,,https://www.ultrapc.ma/disques-ssd/11105-crucial-p310-1tb-nvme-m2-pcie-40.html
WOULD IGNORE,0%,UltraPC,"Crucial P310 1To 2280 (SANS EMBALLAGE)",999.00,"",,,https://www.ultrapc.ma/disques-ssd/9444-crucial-p310-1to-2280-sans-emballage.html
WOULD IGNORE,0%,UltraPC,"Crucial P310 2TB NVMe M.2 PCIe 4.0",1599.00,"",,,https://www.ultrapc.ma/disques-ssd/11108-crucial-p310-2tb-nvme-m2-pcie-40.html
WOULD MAP,100%,UltraPC,"Crucial Pro 32GB (2x16GB) DDR5 5600 MHz CL46 - CP2K16G56C46U5",4999.00,"Corsair Corsair Vengeance DDR5 32GB 5600MHz",corsair-corsair-vengeance-ddr5-32gb-5600mhz,ram,https://www.ultrapc.ma/memoire-vive-ddr5/10135-crucial-pro-32gb-2x16gb-ddr5-5600-mhz-cl46-cp2k16g56c46u5.html
WOULD IGNORE,0%,UltraPC,"Crucial SO-DIMM DDR4 16Go 3200MHz CL22",599.00,"",,,https://www.ultrapc.ma/memoire-vive-pc-portable/5513-crucial-so-dimm-ddr4-16go-3200mhz-cl22.html
WOULD IGNORE,0%,UltraPC,"Crucial SO-DIMM DDR4 32Go 3200MHz CL22",699.00,"",,,https://www.ultrapc.ma/memoire-vive-pc-portable/5682-crucial-so-dimm-ddr4-32go-3200mhz-cl22.html
WOULD IGNORE,0%,UltraPC,"Crucial SO-DIMM DDR4 8Go 3200MHz CL22",799.00,"",,,https://www.ultrapc.ma/memoire-vive-pc-portable/6279-crucial-so-dimm-ddr4-8go-3200mhz-cl22.html
WOULD IGNORE,0%,UltraPC,"Crucial SO-DIMM DDR5 16Go 4800 MHz CL40",499.00,"",,,https://www.ultrapc.ma/memoire-vive-pc-portable/5514-crucial-so-dimm-ddr5-16go-4800-mhz-cl40.html
WOULD IGNORE,0%,UltraPC,"Crucial SO-DIMM DDR5 16Go 5600 MHz CL46",1999.00,"",,,https://www.ultrapc.ma/memoire-vive-pc-portable/8989-crucial-so-dimm-ddr5-16go-5600-mhz-cl46.html
WOULD IGNORE,0%,UltraPC,"Crucial SO-DIMM DDR5 32Go 4800 MHz CL40",999.00,"",,,https://www.ultrapc.ma/memoire-vive-pc-portable/5515-crucial-so-dimm-ddr5-32go-4800-mhz-cl40.html
WOULD IGNORE,0%,UltraPC,"Crucial SO-DIMM DDR5 32Go 5600 MHz CL46",3499.00,"",,,https://www.ultrapc.ma/memoire-vive-pc-portable/8987-crucial-so-dimm-ddr5-32go-5600-mhz-cl46.html
WOULD IGNORE,0%,UltraPC,"Crucial T700 2TB (Sans emballage)",1999.00,"",,,https://www.ultrapc.ma/disques-ssd/10826-crucial-t700-2tb-sans-emballage.html
WOULD IGNORE,0%,UltraPC,"Crucial T705 1 To",1299.00,"",,,https://www.ultrapc.ma/disques-ssd/10864-crucial-t705-1-to.html
WOULD IGNORE,0%,UltraPC,"Crucial T705 2 To",2599.00,"",,,https://www.ultrapc.ma/disques-ssd/11079-crucial-t705-2-to.html
WOULD IGNORE,0%,UltraPC,"Crucial T705 4 To",4899.00,"",,,https://www.ultrapc.ma/disques-ssd/11078-crucial-t705-4-to.html
WOULD IGNORE,0%,UltraPC,"DeepCool AG400 BK ARGB V2 (Black)",299.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11339-deepcool-ag400-bk-argb-v2-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AG400 Digital ARGB Black",449.00,"",,,https://www.ultrapc.ma/ventirads-processeur/7434-deepcool-ag400-digital-argb-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AG400 WH ARGB V2 (White)",299.00,"",,,https://www.ultrapc.ma/ventirads-processeur/10894-deepcool-ag400-wh-argb-v2-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AG620",579.00,"",,,https://www.ultrapc.ma/ventirads-processeur/8004-deepcool-ag620.html
WOULD IGNORE,0%,UltraPC,"DeepCool AG620 BK ARGB V2 (Black)",619.00,"",,,https://www.ultrapc.ma/ventirads-processeur/10896-deepcool-ag620-bk-argb-v2-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AG620 WH ARGB V2 (White)",619.00,"",,,https://www.ultrapc.ma/ventirads-processeur/10897-deepcool-ag620-wh-argb-v2-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 Black",349.00,"",,,https://www.ultrapc.ma/ventirads-processeur/5969-deepcool-ak400-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 DIGITAL SE (Black)",349.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11340-deepcool-ak400-digital-se-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 DIGITAL SE (White)",349.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11341-deepcool-ak400-digital-se-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 Digital Black",499.00,"",,,https://www.ultrapc.ma/ventirads-processeur/5975-deepcool-ak400-digital-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 Digital PRO Black",549.00,"",,,https://www.ultrapc.ma/ventirads-processeur/10149-deepcool-ak400-digital-pro-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 Digital PRO White",549.00,"",,,https://www.ultrapc.ma/ventirads-processeur/10151-deepcool-ak400-digital-pro-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 G2 Blanc",399.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11748-deepcool-ak400-g2-blanc.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 G2 Digital NYX Black",499.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11750-deepcool-ak400-g2-digital-nyx-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 G2 Noir",399.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11747-deepcool-ak400-g2-noir.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 White",369.00,"",,,https://www.ultrapc.ma/ventirads-processeur/5970-deepcool-ak400-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 Zero Dark",399.00,"",,,https://www.ultrapc.ma/ventirads-processeur/5971-deepcool-ak400-zero-dark.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK400 Zero Dark Plus",449.00,"",,,https://www.ultrapc.ma/ventirads-processeur/5974-deepcool-ak400-zero-dark-plus.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK500 DIGITAL Black",699.00,"",,,https://www.ultrapc.ma/ventirads-processeur/7996-deepcool-ak500-digital-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK500 DIGITAL White",699.00,"",,,https://www.ultrapc.ma/ventirads-processeur/7995-deepcool-ak500-digital-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK500 White",549.00,"",,,https://www.ultrapc.ma/ventirads-processeur/5980-deepcool-ak500-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK500 Zero Dark",599.00,"",,,https://www.ultrapc.ma/ventirads-processeur/7435-deepcool-ak500-zero-dark.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK500S DIGITAL Black",599.00,"",,,https://www.ultrapc.ma/ventirads-processeur/7997-deepcool-ak500s-digital-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK500S DIGITAL SE (Black)",499.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11385-deepcool-ak500s-digital-se-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK500S DIGITAL SE (White)",499.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11386-deepcool-ak500s-digital-se-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK500S DIGITAL White",699.00,"",,,https://www.ultrapc.ma/ventirads-processeur/7998-deepcool-ak500s-digital-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool AK700 Digital NYX Black",849.00,"",,,https://www.ultrapc.ma/ventirads-processeur/11752-deepcool-ak700-digital-nyx-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool Assassin 4S White",799.00,"",,,https://www.ultrapc.ma/ventirads-processeur/7994-deepcool-assassin-4s-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool Assassin IV White",899.00,"",,,https://www.ultrapc.ma/ventirads-processeur/7992-deepcool-assassin-iv-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool CC560 ARGB V2",899.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/8094-deepcool-cc560-argb-v2.html
WOULD IGNORE,0%,UltraPC,"DeepCool CC560 V2",799.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/8093-deepcool-cc560-v2.html
WOULD IGNORE,0%,UltraPC,"DeepCool CC560 V2 White",799.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/8092-deepcool-cc560-v2-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool CG530 4F Black",749.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10150-deepcool-cg530-4f-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CG530 4F White",749.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10156-deepcool-cg530-4f-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool CG530 Black",549.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10143-deepcool-cg530-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CG560 Black",899.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/7436-deepcool-cg560-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CG580 4F V2 Black",999.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10140-deepcool-cg580-4f-v2-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CG580 4F V2 White",999.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10141-deepcool-cg580-4f-v2-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool CG580 Black",699.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10138-deepcool-cg580-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CG580 White",699.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/10139-deepcool-cg580-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH160 PLUS (Black)",649.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/11323-deepcool-ch160-plus-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH160 PLUS (White)",649.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/11325-deepcool-ch160-plus-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH160 WH Mini-ITX",799.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/11243-deepcool-ch160-wh-mini-itx.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH170 PLUS (Black)",699.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/11328-deepcool-ch170-plus-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH260 (Black)",699.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/11329-deepcool-ch260-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH260 (White)",729.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/11330-deepcool-ch260-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH270 DIGITAL (Black)",899.00,"",,,https://www.ultrapc.ma/les-minis-boitiers/11326-deepcool-ch270-digital-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH510 Mesh Digital (Noir)",1199.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/7438-deepcool-ch510-mesh-digital-noir.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH690 DIGITAL (Black)",999.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/11327-deepcool-ch690-digital-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH780 (Noir)",1799.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/7440-deepcool-ch780-noir.html
WOULD IGNORE,0%,UltraPC,"DeepCool CH780 White",1999.00,"",,,https://www.ultrapc.ma/les-moyennes-tours/7441-deepcool-ch780-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool FD12 ARGB (Triple Pack) Black",449.00,"",,,https://www.ultrapc.ma/ventilateurs-boitier/10142-deepcool-fd12-argb-triple-pack-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool FD12 ARGB (Triple Pack) White",449.00,"",,,https://www.ultrapc.ma/ventilateurs-boitier/10144-deepcool-fd12-argb-triple-pack-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool FD14 ARGB (Triple Pack) Black",499.00,"",,,https://www.ultrapc.ma/ventilateurs-boitier/10146-deepcool-fd14-argb-triple-pack-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool FD14 ARGB (Triple Pack) White",499.00,"",,,https://www.ultrapc.ma/ventilateurs-boitier/10148-deepcool-fd14-argb-triple-pack-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool FH-04",99.00,"",,,https://www.ultrapc.ma/boitier-pc/8047-deepcool-fh-04.html
WOULD IGNORE,0%,UltraPC,"DeepCool FH-10",149.00,"",,,https://www.ultrapc.ma/boitier-pc/8048-deepcool-fh-10.html
WOULD IGNORE,0%,UltraPC,"DeepCool FK120 (Triple Pack)",299.00,"",,,https://www.ultrapc.ma/ventilateurs-boitier/8046-deepcool-fk120-triple-pack.html
WOULD IGNORE,0%,UltraPC,"DeepCool FL12 SE 3IN1 (Black)",349.00,"",,,https://www.ultrapc.ma/ventilateurs-boitier/11346-deepcool-fl12-se-3in1-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool FL12 SE 3IN1 (White)",349.00,"",,,https://www.ultrapc.ma/ventilateurs-boitier/11347-deepcool-fl12-se-3in1-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool FL12R 3IN1 (Black)",849.00,"",,,https://www.ultrapc.ma/ventilateurs-boitier/11348-deepcool-fl12r-3in1-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool GH-01",149.00,"",,,https://www.ultrapc.ma/boitier-pc/8051-deepcool-gh-01.html
WOULD IGNORE,0%,UltraPC,"DeepCool Gammaxx AG200",149.00,"",,,https://www.ultrapc.ma/ventirads-processeur/6250-deepcool-gammaxx-ag200.html
WOULD IGNORE,0%,UltraPC,"DeepCool Gammaxx AG300",199.00,"",,,https://www.ultrapc.ma/ventirads-processeur/6251-deepcool-gammaxx-ag300.html
WOULD IGNORE,0%,UltraPC,"DeepCool Gammaxx AG400",269.00,"",,,https://www.ultrapc.ma/ventirads-processeur/6286-deepcool-gammaxx-ag400.html
WOULD IGNORE,0%,UltraPC,"DeepCool LD240",1199.00,"",,,https://www.ultrapc.ma/kits-watercooling/8009-deepcool-ld240.html
WOULD IGNORE,0%,UltraPC,"DeepCool LD360 (White)",1299.00,"",,,https://www.ultrapc.ma/kits-watercooling/10525-deepcool-ld360-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LD360 Black",1099.00,"",,,https://www.ultrapc.ma/kits-watercooling/8008-deepcool-ld360-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LE240 V2 (Black)",649.00,"",,,https://www.ultrapc.ma/kits-watercooling/11331-deepcool-le240-v2-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LE240 V2 (White)",649.00,"",,,https://www.ultrapc.ma/kits-watercooling/11332-deepcool-le240-v2-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LE360 V2 (Black)",849.00,"",,,https://www.ultrapc.ma/kits-watercooling/11333-deepcool-le360-v2-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LE360 V2 (White)",849.00,"",,,https://www.ultrapc.ma/kits-watercooling/11334-deepcool-le360-v2-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LE500 Marrs",599.00,"",,,https://www.ultrapc.ma/kits-watercooling/8091-deepcool-le500-marrs.html
WOULD IGNORE,0%,UltraPC,"DeepCool LM240 (Black)",899.00,"",,,https://www.ultrapc.ma/kits-watercooling/11335-deepcool-lm240-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LM240 (White)",899.00,"",,,https://www.ultrapc.ma/kits-watercooling/11336-deepcool-lm240-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LM360 (Black)",1099.00,"",,,https://www.ultrapc.ma/kits-watercooling/11337-deepcool-lm360-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LM360 (White)",1099.00,"",,,https://www.ultrapc.ma/kits-watercooling/11338-deepcool-lm360-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LQ240 (Black)",1199.00,"",,,https://www.ultrapc.ma/kits-watercooling/10152-deepcool-lq240-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LQ360 (Black)",1399.00,"",,,https://www.ultrapc.ma/kits-watercooling/10153-deepcool-lq360-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LQ360 (White)",1399.00,"",,,https://www.ultrapc.ma/kits-watercooling/10154-deepcool-lq360-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LS520",899.00,"",,,https://www.ultrapc.ma/kits-watercooling/8017-deepcool-ls520.html
WOULD IGNORE,0%,UltraPC,"DeepCool LS520 SE White",1149.00,"",,,https://www.ultrapc.ma/kits-watercooling/6751-deepcool-ls520-se-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LS520 White",899.00,"",,,https://www.ultrapc.ma/kits-watercooling/8015-deepcool-ls520-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LS520S ZERO DARK",999.00,"",,,https://www.ultrapc.ma/kits-watercooling/8016-deepcool-ls520s-zero-dark.html
WOULD IGNORE,0%,UltraPC,"DeepCool LS720 (Black)",1399.00,"",,,https://www.ultrapc.ma/kits-watercooling/8010-deepcool-ls720-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LS720 SE (Black)",999.00,"",,,https://www.ultrapc.ma/kits-watercooling/8024-deepcool-ls720-se-black.html
WOULD IGNORE,0%,UltraPC,"DeepCool LS720 SE (White)",999.00,"",,,https://www.ultrapc.ma/kits-watercooling/8025-deepcool-ls720-se-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LT520",999.00,"",,,https://www.ultrapc.ma/kits-watercooling/8019-deepcool-lt520.html
WOULD IGNORE,0%,UltraPC,"DeepCool LT520 White",999.00,"",,,https://www.ultrapc.ma/kits-watercooling/8018-deepcool-lt520-white.html
WOULD IGNORE,0%,UltraPC,"DeepCool LT720 (White)",1299.00,"",,,https://www.ultrapc.ma/kits-watercooling/8012-deepcool-lt720-white.html
